9.259163007371340459e-01,1.593239875093469676e-02,-5.836031572348286678e-02
1.593239875093469676e-02,9.256739898275647693e-01,1.471650259449999026e-02
-5.836031572348286678e-02,1.471650259449999026e-02,9.281417629991051133e-01
